SKU,Country,State/Province/Market,Date,Market Manager,Cost of Goods Sold,Sell Price,Profit,Profit Margin,Sales (4.5 L Cases),Revenue,Profit of Sales,Accounts Sold,Monthly Rate of Sales per Account,Tequila Tastings,Distributor Size,Market Type,Brand Ambassador Hired,Number of Brand Ambassadors,Top 10 Tequila Market
Tequila Anejo,United States,Alabama,2023-04-01,Tammy,83.64,155,71.36,0.5396129032258065,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Anejo,United States,Alabama,2023-05-01,Tammy,83.64,155,71.36,0.5396129032258065,10.17,1576.35,850.6188,,,0,Large,Controlled Market,No,0,No
Tequila Anejo,United States,Alabama,2023-06-01,Tammy,83.64,155,71.36,0.5396129032258065,11.0,1705.0,920.04,,,0,Large,Controlled Market,No,0,No
Tequila Anejo,United States,Alabama,2023-07-01,Tammy,83.64,155,71.36,0.5396129032258065,4.0,620.0,334.56,,,0,Large,Controlled Market,No,0,No
Tequila Anejo,United States,Alabama,2023-08-01,Tammy,83.64,155,71.36,0.5396129032258065,9.0,1395.0,752.76,,,0,Large,Controlled Market,No,0,No
Tequila Anejo,United States,Alabama,2023-09-01,Tammy,83.64,155,71.36,0.5396129032258065,5.0,775.0,418.2,,,0,Large,Controlled Market,No,0,No
Tequila Anejo,United States,Alabama,2023-10-01,Tammy,83.64,155,71.36,0.5396129032258065,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Anejo,United States,Alabama,2023-11-01,Tammy,83.64,155,71.36,0.5396129032258065,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Anejo,United States,Alabama,2023-12-01,Tammy,83.64,155,71.36,0.5396129032258065,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Wooden Cask,United States,Alabama,2023-01-01,Tammy,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Wooden Cask,United States,Alabama,2023-02-01,Tammy,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Wooden Cask,United States,Alabama,2023-03-01,Tammy,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Wooden Cask,United States,Alabama,2023-04-01,Tammy,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Wooden Cask,United States,Alabama,2023-05-01,Tammy,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Wooden Cask,United States,Alabama,2023-06-01,Tammy,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Wooden Cask,United States,Alabama,2023-07-01,Tammy,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Wooden Cask,United States,Alabama,2023-08-01,Tammy,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Wooden Cask,United States,Alabama,2023-09-01,Tammy,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Wooden Cask,United States,Alabama,2023-10-01,Tammy,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Wooden Cask,United States,Alabama,2023-11-01,Tammy,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Wooden Cask,United States,Alabama,2023-12-01,Tammy,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Supremo,United States,Alabama,2023-01-01,Tammy,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Supremo,United States,Alabama,2023-02-01,Tammy,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Supremo,United States,Alabama,2023-03-01,Tammy,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Supremo,United States,Alabama,2023-04-01,Tammy,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Supremo,United States,Alabama,2023-05-01,Tammy,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Supremo,United States,Alabama,2023-06-01,Tammy,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Supremo,United States,Alabama,2023-07-01,Tammy,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Supremo,United States,Alabama,2023-08-01,Tammy,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Supremo,United States,Alabama,2023-09-01,Tammy,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Supremo,United States,Alabama,2023-10-01,Tammy,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Supremo,United States,Alabama,2023-11-01,Tammy,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Supremo,United States,Alabama,2023-12-01,Tammy,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Vivo,United States,Alabama,2023-01-01,Tammy,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Vivo,United States,Alabama,2023-02-01,Tammy,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Vivo,United States,Alabama,2023-03-01,Tammy,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Vivo,United States,Alabama,2023-04-01,Tammy,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Vivo,United States,Alabama,2023-05-01,Tammy,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Vivo,United States,Alabama,2023-06-01,Tammy,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Vivo,United States,Alabama,2023-07-01,Tammy,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Vivo,United States,Alabama,2023-08-01,Tammy,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Vivo,United States,Alabama,2023-09-01,Tammy,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Vivo,United States,Alabama,2023-10-01,Tammy,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Vivo,United States,Alabama,2023-11-01,Tammy,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Vivo,United States,Alabama,2023-12-01,Tammy,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Controlled Market,No,0,No
Tequila Plata,United States,Arkansas,2021-01-01,Basker,62.24,110,47.76,0.5658181818181819,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2021-02-01,Basker,62.24,110,47.76,0.5658181818181819,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2021-03-01,Basker,62.24,110,47.76,0.5658181818181819,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2021-04-01,Basker,62.24,110,47.76,0.5658181818181819,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2021-05-01,Basker,62.24,110,47.76,0.5658181818181819,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2021-06-01,Basker,62.24,110,47.76,0.5658181818181819,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2021-07-01,Basker,62.24,110,47.76,0.5658181818181819,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2021-08-01,Basker,62.24,110,47.76,0.5658181818181819,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2021-09-01,Basker,62.24,110,47.76,0.5658181818181819,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2021-10-01,Basker,62.24,110,47.76,0.5658181818181819,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2021-11-01,Basker,62.24,110,47.76,0.5658181818181819,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2021-12-01,Basker,62.24,110,47.76,0.5658181818181819,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2021-01-01,Basker,69.27,120,50.73,0.5772499999999999,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2021-02-01,Basker,69.27,120,50.73,0.5772499999999999,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2021-03-01,Basker,69.27,120,50.73,0.5772499999999999,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2021-04-01,Basker,69.27,120,50.73,0.5772499999999999,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2021-05-01,Basker,69.27,120,50.73,0.5772499999999999,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2021-06-01,Basker,69.27,120,50.73,0.5772499999999999,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2021-07-01,Basker,69.27,120,50.73,0.5772499999999999,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2021-08-01,Basker,69.27,120,50.73,0.5772499999999999,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2021-09-01,Basker,69.27,120,50.73,0.5772499999999999,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2021-10-01,Basker,69.27,120,50.73,0.5772499999999999,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2021-11-01,Basker,69.27,120,50.73,0.5772499999999999,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2021-12-01,Basker,69.27,120,50.73,0.5772499999999999,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2021-01-01,Basker,92.2,140,47.8,0.6585714285714286,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2021-02-01,Basker,92.2,140,47.8,0.6585714285714286,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2021-03-01,Basker,92.2,140,47.8,0.6585714285714286,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2021-04-01,Basker,92.2,140,47.8,0.6585714285714286,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2021-05-01,Basker,92.2,140,47.8,0.6585714285714286,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2021-06-01,Basker,92.2,140,47.8,0.6585714285714286,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2021-07-01,Basker,92.2,140,47.8,0.6585714285714286,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2021-08-01,Basker,92.2,140,47.8,0.6585714285714286,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2021-09-01,Basker,92.2,140,47.8,0.6585714285714286,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2021-10-01,Basker,92.2,140,47.8,0.6585714285714286,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2021-11-01,Basker,92.2,140,47.8,0.6585714285714286,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2021-12-01,Basker,92.2,140,47.8,0.6585714285714286,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Wooden Cask,United States,Arkansas,2021-01-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Wooden Cask,United States,Arkansas,2021-02-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Wooden Cask,United States,Arkansas,2021-03-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Wooden Cask,United States,Arkansas,2021-04-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Wooden Cask,United States,Arkansas,2021-05-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Wooden Cask,United States,Arkansas,2021-06-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Wooden Cask,United States,Arkansas,2021-07-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Wooden Cask,United States,Arkansas,2021-08-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Wooden Cask,United States,Arkansas,2021-09-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Wooden Cask,United States,Arkansas,2021-10-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Wooden Cask,United States,Arkansas,2021-11-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Wooden Cask,United States,Arkansas,2021-12-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Supremo,United States,Arkansas,2021-01-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Supremo,United States,Arkansas,2021-02-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Supremo,United States,Arkansas,2021-03-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Supremo,United States,Arkansas,2021-04-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Supremo,United States,Arkansas,2021-05-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Supremo,United States,Arkansas,2021-06-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Supremo,United States,Arkansas,2021-07-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Supremo,United States,Arkansas,2021-08-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Supremo,United States,Arkansas,2021-09-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Supremo,United States,Arkansas,2021-10-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Supremo,United States,Arkansas,2021-11-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Supremo,United States,Arkansas,2021-12-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Vivo,United States,Arkansas,2021-01-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Vivo,United States,Arkansas,2021-02-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Vivo,United States,Arkansas,2021-03-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Vivo,United States,Arkansas,2021-04-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Vivo,United States,Arkansas,2021-05-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Vivo,United States,Arkansas,2021-06-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Vivo,United States,Arkansas,2021-07-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Vivo,United States,Arkansas,2021-08-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Vivo,United States,Arkansas,2021-09-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Vivo,United States,Arkansas,2021-10-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Vivo,United States,Arkansas,2021-11-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Vivo,United States,Arkansas,2021-12-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2022-01-01,Basker,55.78,115,59.22,0.4850434782608696,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2022-02-01,Basker,55.78,115,59.22,0.4850434782608696,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2022-03-01,Basker,55.78,115,59.22,0.4850434782608696,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2022-04-01,Basker,55.78,115,59.22,0.4850434782608696,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2022-05-01,Basker,55.78,115,59.22,0.4850434782608696,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2022-06-01,Basker,55.78,115,59.22,0.4850434782608696,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2022-07-01,Basker,55.78,115,59.22,0.4850434782608696,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2022-08-01,Basker,55.78,115,59.22,0.4850434782608696,136.16,15658.4,7595.0048,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2022-09-01,Basker,55.78,115,59.22,0.4850434782608696,20.33,2337.95,1134.0074,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2022-10-01,Basker,55.78,115,59.22,0.4850434782608696,16.0,1840.0,892.48,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2022-11-01,Basker,55.78,115,59.22,0.4850434782608696,8.16,938.4,455.1648,,,0,Small,Free Market,No,0,No
Tequila Plata,United States,Arkansas,2022-12-01,Basker,55.78,115,59.22,0.4850434782608696,13.83,1590.45,771.4374,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2022-01-01,Basker,63.46,125,61.54,0.50768,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2022-02-01,Basker,63.46,125,61.54,0.50768,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2022-03-01,Basker,63.46,125,61.54,0.50768,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2022-04-01,Basker,63.46,125,61.54,0.50768,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2022-05-01,Basker,63.46,125,61.54,0.50768,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2022-06-01,Basker,63.46,125,61.54,0.50768,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2022-07-01,Basker,63.46,125,61.54,0.50768,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2022-08-01,Basker,63.46,125,61.54,0.50768,99.0,12375.0,6282.54,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2022-09-01,Basker,63.46,125,61.54,0.50768,0.83,103.75,52.671800000000005,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2022-10-01,Basker,63.46,125,61.54,0.50768,27.5,3437.5,1745.15,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2022-11-01,Basker,63.46,125,61.54,0.50768,10.66,1332.5,676.4836,,,0,Small,Free Market,No,0,No
Tequila Reposado,United States,Arkansas,2022-12-01,Basker,63.46,125,61.54,0.50768,6.83,853.75,433.4318,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2022-01-01,Basker,87.38,145,57.620000000000005,0.6026206896551723,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2022-02-01,Basker,87.38,145,57.620000000000005,0.6026206896551723,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2022-03-01,Basker,87.38,145,57.620000000000005,0.6026206896551723,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2022-04-01,Basker,87.38,145,57.620000000000005,0.6026206896551723,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2022-05-01,Basker,87.38,145,57.620000000000005,0.6026206896551723,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2022-06-01,Basker,87.38,145,57.620000000000005,0.6026206896551723,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2022-07-01,Basker,87.38,145,57.620000000000005,0.6026206896551723,0.0,0.0,0.0,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2022-08-01,Basker,87.38,145,57.620000000000005,0.6026206896551723,91.0,13195.0,7951.579999999999,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2022-09-01,Basker,87.38,145,57.620000000000005,0.6026206896551723,6.0,870.0,524.28,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2022-10-01,Basker,87.38,145,57.620000000000005,0.6026206896551723,4.83,700.35,422.0454,,,0,Small,Free Market,No,0,No
Tequila Anejo,United States,Arkansas,2022-11-01,Basker,87.38,145,57.620000000000005,0.6026206896551723,4.16,603.2,363.5008,,,0,Small,Free Market,No,0,No
